Order Id,Market,Order Region,Latitude,Longitude
21197,Pacific Asia,Oceania,21.40107918,-157.7463837
22261,Pacific Asia,Southeast Asia,36.94200516,-76.24208069
24853,Pacific Asia,South Asia,37.16918945,-76.54801178
23585,Pacific Asia,Southeast Asia,39.75626755,-89.69435883
30963,Pacific Asia,Oceania,42.42877197,-82.98252869
24118,Pacific Asia,Eastern Asia,39.49591446,-98.98998261
42287,Pacific Asia,South Asia,33.4926796,-112.2088623
21197,Pacific Asia,Oceania,21.40107918,-157.7463837
21697,Pacific Asia,Eastern Asia,38.98765183,-76.98097229
21691,Pacific Asia,South Asia,29.54194069,-95.60385132
23878,Pacific Asia,Oceania,41.36125946,-82.11012268
30214,Pacific Asia,Oceania,35.78998184,-78.61327362
29871,Pacific Asia,Southeast Asia,39.33096314,-82.97971344
22261,Pacific Asia,Southeast Asia,36.94200516,-76.24208069
20594,Pacific Asia,Eastern Asia,40.70602036,-74.08685303
29107,Pacific Asia,Southeast Asia,38.6803894,-120.9727783
21698,Pacific Asia,Eastern Asia,35.22186661,-101.8741608
20918,Pacific Asia,Oceania,42.15800095,-84.4278183
29959,Pacific Asia,Eastern Asia,33.92366028,-117.2291946
45126,Pacific Asia,West Asia,41.8728714,-87.71582031
26871,Pacific Asia,Oceania,29.9740696,-90.087883
23751,Pacific Asia,Oceania,26.140728,-97.66805267
22612,Pacific Asia,Oceania,34.04558563,-118.2479172
29862,Pacific Asia,Southeast Asia,40.64674377,-73.94338989
20755,Pacific Asia,Eastern Asia,39.28265762,-77.4777832
30267,Pacific Asia,Eastern Asia,39.80402374,-76.97429657
31211,Pacific Asia,Oceania,21.32156754,-157.8721771
27007,Pacific Asia,South Asia,40.79833603,-74.19944
46073,Pacific Asia,West Asia,35.06517029,-106.6699524
27007,Pacific Asia,South Asia,40.79833603,-74.19944
20755,Pacific Asia,Eastern Asia,39.28265762,-77.4777832
24118,Pacific Asia,Eastern Asia,39.49591446,-98.98998261
21691,Pacific Asia,South Asia,29.54194069,-95.60385132
26510,Pacific Asia,Southeast Asia,33.96017456,-118.2632217
43468,Pacific Asia,Eastern Asia,35.57210541,-120.9117966
43468,Pacific Asia,Eastern Asia,35.57210541,-120.9117966
31000,Pacific Asia,Oceania,29.96774292,-90.03494263
22988,Pacific Asia,Oceania,40.60237885,-73.95497131
29993,Pacific Asia,Eastern Asia,41.50205994,-74.01177216
28568,Pacific Asia,Eastern Asia,40.85889053,-73.93106842
31000,Pacific Asia,Oceania,29.96774292,-90.03494263
20773,Pacific Asia,Southeast Asia,35.18754196,-101.8676224
43640,Pacific Asia,West Asia,42.20007706,-84.43824005
23967,Pacific Asia,Eastern Asia,29.89742088,-90.10965729
21016,Pacific Asia,South Asia,32.6425972,-97.02174377
27005,Pacific Asia,South Asia,40.89811325,-73.85901642
25606,Pacific Asia,Southeast Asia,40.41231918,-104.6923523
30335,Pacific Asia,Oceania,33.08282852,-82.9998703
29270,Pacific Asia,South Asia,34.0700798,-117.9371948
31269,Pacific Asia,Oceania,41.89603806,-87.67301941
24820,Pacific Asia,South Asia,41.80830002,-87.66905975
25847,Pacific Asia,South Asia,32.84292221,-97.22615814
42154,Pacific Asia,West Asia,33.96971512,-117.3822708
45036,Pacific Asia,South Asia,32.7794342,-117.1718597
45863,Pacific Asia,Central Asia,25.74022484,-80.36169434
20929,Pacific Asia,Southeast Asia,42.23049164,-83.1519165
23464,Pacific Asia,Southeast Asia,41.41943359,-81.68500519
44316,Pacific Asia,West Asia,29.76576996,-95.37227631
27647,Pacific Asia,Eastern Asia,39.522995,-104.9482193
24878,Pacific Asia,Eastern Asia,40.1901207,-105.1010666
42152,Pacific Asia,West Asia,38.49541855,-121.479187
46401,Pacific Asia,West Asia,40.66577148,-73.89246368
20929,Pacific Asia,Southeast Asia,42.23049164,-83.1519165
48844,Pacific Asia,Central Asia,36.7805481,-76.2246933
22481,Pacific Asia,Eastern Asia,38.98765183,-76.98097229
30713,Pacific Asia,Oceania,39.62960815,-104.9947433
31018,Pacific Asia,Oceania,42.13397598,-87.98233032
27005,Pacific Asia,South Asia,40.89811325,-73.85901642
75796,Pacific Asia,Oceania,28.10211754,-82.51211548
75795,Pacific Asia,Oceania,26.140728,-97.66805267
75794,Pacific Asia,Oceania,18.25377083,-66.0370636
75793,Pacific Asia,Eastern Asia,39.83699036,-86.01907349
75792,Pacific Asia,Eastern Asia,18.23845291,-66.03705597
75791,Pacific Asia,Eastern Asia,42.00019074,-72.59646606
75790,Pacific Asia,Eastern Asia,18.25421333,-66.03704834
75789,Pacific Asia,Eastern Asia,33.98547363,-118.3382416
75788,Pacific Asia,Eastern Asia,18.29302979,-66.03705597
75787,Pacific Asia,Eastern Asia,37.61849976,-121.0116348
75786,Pacific Asia,South Asia,18.24845696,-66.03705597
75785,Pacific Asia,South Asia,40.73097992,-74.22322846
75784,Pacific Asia,South Asia,18.21602821,-66.0370636
75783,Pacific Asia,Eastern Asia,36.94937897,-76.24703217
75782,Pacific Asia,Oceania,33.89164734,-118.299408
75781,Pacific Asia,Oceania,18.22156715,-66.03704834
75780,Pacific Asia,Oceania,21.343153,-157.906601
75779,Pacific Asia,Oceania,18.25141716,-66.03705597
75778,Pacific Asia,Eastern Asia,39.67436981,-75.76576996
75777,Pacific Asia,Southeast Asia,42.08637619,-76.85916138
75776,Pacific Asia,Southeast Asia,18.24762535,-66.0370636
75775,Pacific Asia,Eastern Asia,34.07656479,-117.61409
75774,Pacific Asia,Eastern Asia,18.27437401,-66.03705597
75773,Pacific Asia,Southeast Asia,42.42012024,-79.31320953
75772,Pacific Asia,Oceania,40.79290009,-73.94426727
75771,Pacific Asia,Southeast Asia,25.92748261,-97.48326111
75770,Pacific Asia,Oceania,18.21919632,-66.0370636
75769,Pacific Asia,Oceania,42.29305649,-83.18068695
75768,Pacific Asia,South Asia,40.74015808,-73.84850311
75767,Pacific Asia,South Asia,18.20436859,-66.0370636
75766,Pacific Asia,Southeast Asia,40.85889053,-73.93106842
75765,Pacific Asia,Southeast Asia,33.03649902,-96.92692566
75764,Pacific Asia,Eastern Asia,35.31053162,-119.0147934
75763,Pacific Asia,Eastern Asia,18.29253769,-66.0370636
75762,Pacific Asia,Oceania,33.94784164,-118.2462921
75761,Pacific Asia,Oceania,34.2707634,-118.7822266
75760,Pacific Asia,Oceania,18.28343582,-66.03705597
75759,Pacific Asia,Oceania,40.07748795,-76.26169586
75758,Pacific Asia,Oceania,32.93944931,-96.64806366
75757,Pacific Asia,Oceania,18.46923065,-66.727211
75756,Pacific Asia,Oceania,18.2222786,-66.03705597
75755,Pacific Asia,Oceania,30.56995392,-92.07212067
75754,Pacific Asia,Oceania,18.2507515,-66.03705597
75753,Pacific Asia,Oceania,32.8493309,-116.6139984
75752,Pacific Asia,Oceania,21.41267014,-157.997879
75751,Pacific Asia,Southeast Asia,18.26363182,-66.03704834
75750,Pacific Asia,Oceania,32.19872284,-110.9685822
75749,Pacific Asia,Oceania,33.97934723,-118.2500534
75748,Pacific Asia,Oceania,38.60803223,-121.3219528
75747,Pacific Asia,South Asia,18.26806831,-66.0370636
75746,Pacific Asia,Southeast Asia,33.77279663,-117.8358154
75745,Pacific Asia,Eastern Asia,18.26010323,-66.0370636
75744,Pacific Asia,Eastern Asia,39.29779434,-84.28598023
75743,Pacific Asia,Eastern Asia,25.74022484,-80.36169434
75742,Pacific Asia,Eastern Asia,33.83805847,-117.9110107
75741,Pacific Asia,Oceania,41.9041214,-87.71240997
75740,Pacific Asia,Oceania,18.20264626,-66.03705597
75739,Pacific Asia,Oceania,42.39110184,-83.13121796
75738,Pacific Asia,South Asia,42.34844208,-83.43744659
75737,Pacific Asia,South Asia,38.42340851,-77.40523529
75736,Pacific Asia,Oceania,18.25956154,-66.0370636
75735,Pacific Asia,Oceania,32.76002502,-117.2483826
75734,Pacific Asia,Eastern Asia,18.27717209,-66.0370636
75733,Pacific Asia,Eastern Asia,40.8907814,-73.85758209
75732,Pacific Asia,Southeast Asia,18.25230408,-66.03705597
75731,Pacific Asia,Southeast Asia,40.68805313,-73.82411957
75730,Pacific Asia,Southeast Asia,18.21238518,-66.0370636
75729,Pacific Asia,Southeast Asia,39.44261551,-84.4282074
73221,Pacific Asia,South Asia,37.01370621,-121.5893478
73220,Pacific Asia,South Asia,18.29462624,-66.03705597
73219,Pacific Asia,South Asia,34.13360977,-117.9058914
73218,Pacific Asia,South Asia,18.24084473,-66.0370636
73217,Pacific Asia,South Asia,36.11019898,-81.52600861
73216,Pacific Asia,South Asia,40.88164902,-81.25228119
73215,Pacific Asia,South Asia,44.63076019,-123.1084366
73214,Pacific Asia,South Asia,18.1501503,-65.82595062
73213,Pacific Asia,Oceania,18.24877548,-66.03705597
73212,Pacific Asia,South Asia,40.68665695,-73.37553406
73211,Pacific Asia,South Asia,41.42148209,-82.09407044
73210,Pacific Asia,Southeast Asia,18.25765991,-66.0370636
73209,Pacific Asia,Oceania,33.93642426,-117.4205856
73208,Pacific Asia,Oceania,18.28701973,-66.03705597
73207,Pacific Asia,Oceania,33.83179474,-118.261322
73206,Pacific Asia,South Asia,33.41001129,-111.7717972
73205,Pacific Asia,Southeast Asia,18.23929787,-66.03705597
73204,Pacific Asia,Southeast Asia,21.343153,-157.906601
73203,Pacific Asia,Southeast Asia,18.20517731,-66.0370636
73202,Pacific Asia,Southeast Asia,28.10211754,-82.51211548
73201,Pacific Asia,Southeast Asia,26.140728,-97.66805267
73200,Pacific Asia,Southeast Asia,18.20367432,-66.0370636
73199,Pacific Asia,Eastern Asia,39.83699036,-86.01907349
73198,Pacific Asia,Oceania,18.26527405,-66.03705597
73197,Pacific Asia,Eastern Asia,42.00019074,-72.59646606
73196,Pacific Asia,South Asia,18.2955246,-66.03704834
73195,Pacific Asia,South Asia,33.98547363,-118.3382416
73194,Pacific Asia,Oceania,18.21618271,-66.0370636
73193,Pacific Asia,Southeast Asia,37.61849976,-121.0116348
73192,Pacific Asia,Southeast Asia,18.27021027,-66.03705597
73191,Pacific Asia,Southeast Asia,40.73097992,-74.22322846
73190,Pacific Asia,Southeast Asia,18.20695305,-66.03705597
73189,Pacific Asia,Southeast Asia,36.94937897,-76.24703217
73188,Pacific Asia,Southeast Asia,33.89164734,-118.299408
73187,Pacific Asia,Southeast Asia,18.28549385,-66.03705597
73186,Pacific Asia,Southeast Asia,21.343153,-157.906601
73185,Pacific Asia,Eastern Asia,18.29482651,-66.03705597
73184,Pacific Asia,Southeast Asia,39.67436981,-75.76576996
73183,Pacific Asia,Southeast Asia,42.08637619,-76.85916138
73182,Pacific Asia,Eastern Asia,18.23633003,-66.03705597
73181,Pacific Asia,Southeast Asia,34.07656479,-117.61409
73180,Pacific Asia,Southeast Asia,18.26878166,-66.03705597
73179,Pacific Asia,Southeast Asia,42.42012024,-79.31320953
73178,Pacific Asia,South Asia,40.79290009,-73.94426727
73177,Pacific Asia,South Asia,25.92748261,-97.48326111
73176,Pacific Asia,Oceania,18.24095535,-66.03704834
73175,Pacific Asia,Oceania,42.29305649,-83.18068695
73174,Pacific Asia,Oceania,40.74015808,-73.84850311
73173,Pacific Asia,South Asia,18.2852459,-66.03704834
73172,Pacific Asia,Eastern Asia,40.85889053,-73.93106842
73171,Pacific Asia,Southeast Asia,33.03649902,-96.92692566
73170,Pacific Asia,Southeast Asia,35.31053162,-119.0147934
73169,Pacific Asia,Southeast Asia,18.27858353,-66.03705597
73168,Pacific Asia,Southeast Asia,33.94784164,-118.2462921
73167,Pacific Asia,Southeast Asia,34.2707634,-118.7822266
73166,Pacific Asia,Southeast Asia,18.2953701,-66.03705597
73165,Pacific Asia,Southeast Asia,40.07748795,-76.26169586
73164,Pacific Asia,Oceania,32.93944931,-96.64806366
73163,Pacific Asia,Oceania,18.46923065,-66.727211
73162,Pacific Asia,Oceania,18.20761108,-66.03704834
73161,Pacific Asia,Oceania,30.56995392,-92.07212067
73160,Pacific Asia,Eastern Asia,18.23730087,-66.03705597
73159,Pacific Asia,Eastern Asia,32.8493309,-116.6139984
73158,Pacific Asia,Southeast Asia,21.41267014,-157.997879
73157,Pacific Asia,Southeast Asia,18.22102356,-66.03705597
73156,Pacific Asia,Southeast Asia,32.19872284,-110.9685822
73155,Pacific Asia,Southeast Asia,33.97934723,-118.2500534
73154,Pacific Asia,Southeast Asia,38.60803223,-121.3219528
73153,Pacific Asia,Southeast Asia,18.20285988,-66.03704834
73152,Pacific Asia,Eastern Asia,33.77279663,-117.8358154
73151,Pacific Asia,Eastern Asia,18.21383858,-66.03705597
73150,Pacific Asia,Southeast Asia,39.29779434,-84.28598023
73149,Pacific Asia,Southeast Asia,25.74022484,-80.36169434
73148,Pacific Asia,Eastern Asia,33.83805847,-117.9110107
73147,Pacific Asia,Eastern Asia,41.9041214,-87.71240997
73146,Pacific Asia,Southeast Asia,18.2628479,-66.0370636
73145,Pacific Asia,Oceania,42.39110184,-83.13121796
73144,Pacific Asia,South Asia,42.34844208,-83.43744659
73143,Pacific Asia,South Asia,38.42340851,-77.40523529
73142,Pacific Asia,Eastern Asia,18.26447868,-66.0370636
73141,Pacific Asia,Eastern Asia,32.76002502,-117.2483826
73140,Pacific Asia,Eastern Asia,18.26897049,-66.03705597
73139,Pacific Asia,Southeast Asia,40.8907814,-73.85758209
73138,Pacific Asia,Oceania,18.20499229,-66.0370636
73137,Pacific Asia,Southeast Asia,40.68805313,-73.82411957
73136,Pacific Asia,Southeast Asia,18.20916939,-66.03705597
73135,Pacific Asia,Southeast Asia,39.44261551,-84.4282074
73134,Pacific Asia,Southeast Asia,18.29081917,-66.0370636
73133,Pacific Asia,Eastern Asia,32.93148804,-96.81433868
73132,Pacific Asia,Eastern Asia,18.20333481,-66.03704834
73131,Pacific Asia,Eastern Asia,44.05007172,-123.1093521
73130,Pacific Asia,Southeast Asia,34.0104599,-117.7420883
73129,Pacific Asia,Southeast Asia,18.22579575,-66.03705597
73128,Pacific Asia,Southeast Asia,35.68884659,-86.81004334
73127,Pacific Asia,Oceania,33.53820038,-112.2271423
73126,Pacific Asia,Southeast Asia,18.27087593,-66.03704834
73125,Pacific Asia,South Asia,40.77758408,-74.2411499
73124,Pacific Asia,South Asia,37.69598389,-122.4800415
73123,Pacific Asia,Oceania,18.28882027,-66.03704834
73122,Pacific Asia,Oceania,29.69653702,-95.6459198
73121,Pacific Asia,Southeast Asia,18.26412392,-66.0370636
73120,Pacific Asia,Eastern Asia,41.3469696,-81.82631683
73119,Pacific Asia,Eastern Asia,18.27475357,-66.0370636
73118,Pacific Asia,Eastern Asia,33.86013031,-84.68437958
73117,Pacific Asia,Eastern Asia,33.90219879,-84.15373993
73116,Pacific Asia,Southeast Asia,39.3816185,-76.54323578
73115,Pacific Asia,Southeast Asia,18.28380394,-66.0370636
73114,Pacific Asia,Southeast Asia,44.95905304,-93.07167816
73113,Pacific Asia,Southeast Asia,18.22994232,-66.03705597
73112,Pacific Asia,Southeast Asia,43.16891098,-78.69216156
73111,Pacific Asia,Southeast Asia,42.40109634,-82.92513275
73110,Pacific Asia,Southeast Asia,18.23048019,-66.0370636
73109,Pacific Asia,Southeast Asia,25.83031082,-80.27851105
73108,Pacific Asia,Southeast Asia,34.02246857,-118.1672974
73107,Pacific Asia,Southeast Asia,40.64571381,-73.8972168
73106,Pacific Asia,South Asia,18.25443649,-66.03705597
73105,Pacific Asia,South Asia,42.49619293,-88.99088287
73104,Pacific Asia,Oceania,33.96860123,-118.2747421
73103,Pacific Asia,Oceania,18.24542046,-66.0370636
73102,Pacific Asia,South Asia,39.3985405,-84.55661774
73101,Pacific Asia,Southeast Asia,18.2952652,-66.0370636
73100,Pacific Asia,South Asia,35.67626572,-77.42941284
73099,Pacific Asia,Oceania,33.00526428,-96.82467651
73098,Pacific Asia,Oceania,25.74613953,-80.39176178
73097,Pacific Asia,Oceania,18.28323174,-66.0370636
6783,LATAM,Central America,18.2968483,-66.37050629
4135,LATAM,Central America,18.21171761,-66.37052918
4135,LATAM,Central America,18.21171761,-66.37052918
56973,LATAM,South America,18.29609299,-66.37050629
5895,LATAM,Central America,18.23131371,-66.37062836
56357,LATAM,South America,18.25079155,-66.37054443
6326,LATAM,Central America,18.21845245,-66.37050629
3975,LATAM,Central America,18.26308441,-66.3705368
8163,LATAM,South America,18.2856617,-66.37060547
53413,LATAM,South America,18.24754334,-66.0253067
53202,LATAM,Central America,18.24984551,-66.37050629
3987,LATAM,Caribbean,18.29687882,-66.37059021
8578,LATAM,Central America,18.20192337,-66.37052918
55906,LATAM,Central America,18.02529907,-66.61304474
10164,LATAM,South America,18.21639633,-66.04169464
58239,LATAM,Caribbean,18.26596832,-66.37063599
3975,LATAM,Central America,18.26308441,-66.3705368
54128,LATAM,South America,18.21183395,-66.3705368
54128,LATAM,South America,18.21183395,-66.3705368
5042,LATAM,South America,18.28203011,-66.37054443
51298,LATAM,South America,18.20666885,-66.37056732
31115,Pacific Asia,Oceania,18.02536774,-66.61303711
27099,Pacific Asia,Oceania,18.25518417,-66.3706131
22924,Pacific Asia,Southeast Asia,18.27477646,-66.37055969
45772,Pacific Asia,South Asia,18.28871346,-66.37050629
31239,Pacific Asia,Oceania,18.23062706,-66.37049866
28193,Pacific Asia,Oceania,18.21547127,-66.37055206
30921,Pacific Asia,Oceania,18.28222275,-66.37056732
20529,Pacific Asia,South Asia,18.24798012,-66.37062073
24661,Pacific Asia,Oceania,18.23424339,-66.3706131
24661,Pacific Asia,Oceania,18.23424339,-66.3706131
31697,USCA,US Center ,18.2802105,-66.37051392
37276,USCA,US Center ,18.23170853,-66.37060547
37180,USCA,West of USA ,18.26728821,-66.3706131
40645,USCA,West of USA ,18.27940369,-66.37062836
34631,USCA,West of USA ,18.22754669,-66.04360199
31905,USCA,East of USA,18.26106262,-66.3705368
46951,Africa,West Africa,18.24714851,-66.3705368
46725,Africa,Central Africa,18.21713638,-66.37062073
45198,Africa,Central Africa,18.44935989,-67.15180206
45418,Africa,East Africa,18.22377396,-66.37060547
45198,Africa,Central Africa,18.44935989,-67.15180206
42920,Africa,West Africa,18.25021553,-66.07617188
44485,Africa,Southern Africa,18.27088165,-66.37059784
50213,Africa,West Africa,18.28591919,-66.37057495
48622,Africa,Central Africa,18.24401093,-66.37059021
49172,Africa,North Africa,18.28968811,-66.37058258
46907,Africa,West Africa,18.24746704,-66.37051392
44485,Africa,Southern Africa,18.27088165,-66.37059784
44027,Africa,West Africa,18.22651672,-66.37051392
43976,Africa,Southern Africa,18.23311997,-66.37055206
41404,Africa,North Africa,18.2979908,-66.37057495
46725,Africa,Central Africa,18.21713638,-66.37062073
41442,Africa,North Africa,18.35900497,-66.07816315
41640,Africa,North Africa,18.22353363,-66.37058258
50000,Africa,Southern Africa,18.24144936,-66.37062073
47908,Africa,West Africa,18.24188995,-66.37063599
44485,Africa,Southern Africa,18.27088165,-66.37059784
41322,Africa,Southern Africa,18.25845337,-66.37052155
50419,Africa,East Africa,18.21240044,-66.3706131
50364,Africa,West Africa,18.2534523,-66.37050629
42920,Africa,West Africa,18.25021553,-66.07617188
47908,Africa,West Africa,18.24188995,-66.37063599
46907,Africa,West Africa,18.24746704,-66.37051392
42712,Africa,East Africa,38.79130554,-77.64980316
51110,Africa,East Africa,18.2938652,-66.37057495
41404,Africa,North Africa,18.2979908,-66.37057495
44485,Africa,Southern Africa,18.27088165,-66.37059784
45418,Africa,East Africa,18.22377396,-66.37060547
45418,Africa,East Africa,18.22377396,-66.37060547
70617,Europe,Western Europe,18.24715424,-66.0370636
64559,Europe,Southern Europe,18.20903587,-66.3705368
64559,Europe,Southern Europe,18.20903587,-66.3705368
64775,Europe,Northern Europe,18.21715546,-66.3706131
67147,Europe,Northern Europe,18.22757149,-66.04357147
11338,Europe,Western Europe,18.28779411,-66.37049866
11338,Europe,Western Europe,18.28779411,-66.37049866
69160,Europe,Northern Europe,18.25456238,-66.03705597
69830,Europe,Northern Europe,18.2327137,-66.0370636
71131,Europe,Southern Europe,18.24752426,-66.0370636
69559,Europe,Northern Europe,18.21783447,-66.03705597
69685,Europe,Western Europe,18.23040581,-66.03705597
69683,Europe,Western Europe,18.23985481,-66.03704834
69841,Europe,Western Europe,18.23141098,-66.03705597
70978,Europe,Southern Europe,18.23498535,-66.03705597
69478,Europe,Western Europe,18.20036316,-66.03705597
69711,Europe,Western Europe,18.22984695,-66.03705597
70746,Europe,Southern Europe,18.29454994,-66.03705597
69476,Europe,Western Europe,18.2517395,-66.03704834
69943,Europe,Western Europe,18.26893044,-66.03704834
69817,Europe,Western Europe,18.21491814,-66.0370636
69655,Europe,Western Europe,18.27927208,-66.03705597
70744,Europe,Western Europe,18.27562904,-66.03704834
67718,Europe,Northern Europe,18.29842567,-66.37059784
62545,Europe,Northern Europe,18.22759438,-66.04356384
65704,Europe,Western Europe,18.25482178,-66.37060547
46064,Europe,Eastern Europe,18.20960999,-66.37056732
10764,Europe,Western Europe,18.22215653,-66.37059784
67322,Europe,Western Europe,18.20960999,-66.37056732
17506,Europe,Western Europe,18.27272224,-66.37054443
63190,Europe,Southern Europe,18.28177071,-66.3705368
20152,Europe,Western Europe,18.26097107,-66.3706131
62545,Europe,Northern Europe,18.22759438,-66.04356384
16499,Europe,Western Europe,18.21355438,-66.37052155
44721,Europe,Eastern Europe,18.25671768,-66.37062836
17755,Europe,Southern Europe,18.28518677,-66.37059021
17055,Europe,Northern Europe,18.264925,-66.37059021
68546,Europe,Southern Europe,18.28764534,-66.3706131
70380,Europe,Western Europe,18.2507534,-66.03704834
71164,Europe,Western Europe,18.22507095,-66.03705597
19035,Europe,Western Europe,18.29108048,-66.37050629
17829,Europe,Western Europe,18.29597855,-66.37055206
70433,Europe,Northern Europe,18.21855736,-66.03705597
20250,Europe,Northern Europe,18.24754334,-66.0253067
61940,Europe,Southern Europe,18.28681564,-66.37057495
12300,Europe,Southern Europe,18.22756958,-66.0435791
18901,Europe,Western Europe,18.24767494,-66.37060547
12218,Europe,Western Europe,18.24002457,-66.37059021
67322,Europe,Western Europe,18.20960999,-66.37056732
16499,Europe,Western Europe,18.21355438,-66.37052155
42821,Europe,Eastern Europe,18.23566818,-66.37059784
20250,Europe,Northern Europe,18.24754334,-66.0253067
17415,Europe,Northern Europe,18.26106262,-66.3705368
17119,Europe,Southern Europe,18.28989029,-66.37056732
12300,Europe,Southern Europe,18.22756958,-66.0435791
12108,Europe,Southern Europe,18.27369881,-66.37052918
17889,Europe,Western Europe,18.20589638,-66.37057495
16499,Europe,Western Europe,18.21355438,-66.37052155
63120,Europe,Northern Europe,18.24354935,-66.37062836
12845,Europe,Southern Europe,18.20776367,-66.37052918
12778,Europe,Southern Europe,18.25314331,-66.37052155
12108,Europe,Southern Europe,18.27369881,-66.37052918
15437,Europe,Western Europe,18.21341896,-66.37055969
63758,Europe,Western Europe,18.29100418,-66.37060547
16111,Europe,Western Europe,18.2505703,-66.37058258
63120,Europe,Northern Europe,18.24354935,-66.37062836
13263,Europe,Northern Europe,18.20861626,-66.3706131
63320,Europe,Southern Europe,18.25411797,-66.37049866
12778,Europe,Southern Europe,18.25314331,-66.37052155
68645,Europe,Western Europe,18.21547127,-66.37055206
17766,Europe,Western Europe,18.25967407,-66.37052918
16111,Europe,Western Europe,18.2505703,-66.37058258
11655,Europe,Western Europe,18.25865555,-66.37057495
45390,Europe,Northern Europe,18.35910606,-66.07789612
11494,Europe,Northern Europe,18.21341896,-66.37055969
71195,Europe,Western Europe,18.20542336,-66.0370636
65866,Europe,Western Europe,18.27972794,-66.37050629
20106,Europe,Western Europe,18.2542057,-66.37063599
64053,Europe,Southern Europe,18.29272842,-66.37057495
70086,Europe,Western Europe,18.23255158,-66.0370636
13058,Europe,Western Europe,18.25343704,-66.37055969
67628,Europe,Northern Europe,18.29356575,-66.3705368
67082,Europe,Northern Europe,18.22816658,-66.37063599
11643,Europe,Southern Europe,18.1464901,-66.57676697
62971,Europe,Western Europe,18.2232132,-66.3705368
67082,Europe,Northern Europe,18.22816658,-66.37063599
61940,Europe,Southern Europe,18.28681564,-66.37057495
64053,Europe,Southern Europe,18.29272842,-66.37057495
17755,Europe,Southern Europe,18.28518677,-66.37059021
11643,Europe,Southern Europe,18.1464901,-66.57676697
10764,Europe,Western Europe,18.22215653,-66.37059784
64053,Europe,Southern Europe,18.29272842,-66.37057495
15835,Europe,Southern Europe,18.26930046,-66.37051392
68645,Europe,Western Europe,18.21547127,-66.37055206
18133,Europe,Western Europe,18.26155663,-66.37051392
19618,Europe,Western Europe,18.22920799,-66.37052918
17506,Europe,Western Europe,18.27272224,-66.37054443
10595,Europe,Western Europe,18.24174881,-66.37050629
48098,Europe,Eastern Europe,18.25039673,-66.37051392
71189,Europe,Western Europe,18.27360535,-66.03705597
62342,Europe,Northern Europe,18.22563362,-66.04745483
16081,Europe,Northern Europe,18.21469116,-66.37051392
16864,Europe,Western Europe,18.20524597,-66.37050629
19497,Europe,Western Europe,18.22927094,-66.37062836
12354,Europe,Western Europe,18.2047329,-66.37058258
47369,Europe,Eastern Europe,18.23209763,-66.37062073
46064,Europe,Eastern Europe,18.20960999,-66.37056732
16864,Europe,Western Europe,18.20524597,-66.37050629
18235,Europe,Western Europe,18.28809357,-66.37055969
66035,Europe,Northern Europe,18.20114327,-66.37049866
43032,Europe,Northern Europe,18.1501503,-65.82595062
17582,Europe,Northern Europe,18.2503624,-66.37054443
62603,Europe,Western Europe,18.22820473,-66.37049866
15746,Europe,Western Europe,18.22639656,-66.37057495
63094,Europe,Western Europe,18.22652245,-66.37057495
11681,Europe,Western Europe,18.25476456,-66.37062073
66035,Europe,Northern Europe,18.20114327,-66.37049866
70149,Europe,Southern Europe,18.2498951,-66.0370636
70437,Europe,Western Europe,18.29746246,-66.03704834
67158,Europe,Western Europe,18.26540375,-66.37054443
19550,Europe,Western Europe,18.2845993,-66.3706131
16966,Europe,Western Europe,18.258358,-66.37052918
10580,Europe,Western Europe,18.21781158,-66.37054443
16228,Europe,Northern Europe,18.22380447,-66.04721832
14250,Europe,Northern Europe,18.21733475,-66.37052918
70112,Europe,Southern Europe,18.20359993,-66.03705597
63398,Europe,Southern Europe,18.2275734,-66.04563141
70058,Europe,Western Europe,18.25735664,-66.03705597
19550,Europe,Western Europe,18.2845993,-66.3706131
66289,Europe,Northern Europe,18.23424149,-66.37052155
62845,Europe,Western Europe,18.24640656,-66.18754578
65487,Europe,Western Europe,18.28501892,-66.37060547
63660,Europe,Southern Europe,18.35911942,-66.07784271
19665,Europe,Northern Europe,18.23146248,-66.04986572
13614,Europe,Western Europe,18.27720451,-66.3706131
47321,Europe,Eastern Europe,18.29461289,-66.37057495
20234,Europe,Western Europe,18.28570366,-66.37050629
65109,Europe,Western Europe,18.24496079,-66.3705368
63303,Europe,Western Europe,18.26179504,-66.37055206
19583,Europe,Western Europe,18.29138184,-66.37050629
10317,Europe,Southern Europe,18.22213173,-66.3706131
66766,Europe,Western Europe,18.22067261,-66.37055206
11038,Europe,Western Europe,18.25217247,-66.37056732
67968,Europe,Southern Europe,18.29692459,-66.37059784
18950,Europe,Western Europe,18.24738884,-66.37057495
17465,Europe,Western Europe,18.24878883,-66.37060547
11427,Europe,Northern Europe,18.20541,-66.37055206
12415,Europe,Western Europe,18.28212929,-66.37054443
62795,Europe,Western Europe,18.27949333,-66.37052918
19213,Europe,Western Europe,18.24437141,-66.37052918
18156,Europe,Western Europe,18.03334045,-66.85192108
47758,Europe,Eastern Europe,18.27349854,-66.3705368
12828,Europe,Western Europe,18.02528,-66.61306763
67034,Europe,Northern Europe,18.26932716,-66.37056732
67786,Europe,Northern Europe,18.27468491,-66.37056732
16617,Europe,Western Europe,18.24645615,-66.37052918
64705,Europe,Western Europe,18.23857689,-66.37056732
66758,Europe,Northern Europe,18.22787476,-66.37059021
