Order Id,Order Item Quantity,Product Price,Order Item Product Price,Order Item Total,Order Item Discount,Order Item Discount Rate
29746,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
27457,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
21309,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
23267,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
23706,1,59.99000168,59.99000168,52.18999863,7.800000191,0.129999995
27729,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
30519,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
21267,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
30658,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
30323,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
30712,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
30044,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
74194,1,59.08000183,59.08000183,51.40000153,7.679999828,0.129999995
72458,1,210.8500061,210.8500061,183.4400024,27.40999985,0.129999995
25050,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
74451,1,357.1000061,357.1000061,310.6799927,46.41999817,0.129999995
22297,1,59.99000168,59.99000168,52.18999863,7.800000191,0.129999995
24552,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
44706,1,59.99000168,59.99000168,52.18999863,7.800000191,0.129999995
48950,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
47600,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
47044,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
43257,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
49888,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
42130,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
24752,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
24548,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
73906,1,215.8200073,215.8200073,183.4499969,32.36999893,0.150000006
27729,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
28355,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
23456,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
74193,1,59.08000183,59.08000183,50.22000122,8.859999657,0.150000006
50466,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
50377,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
61855,5,99.98999786,99.98999786,454.9500122,45.0,0.090000004
67415,5,99.98999786,99.98999786,449.9599915,50.0,0.100000001
66794,5,99.98999786,99.98999786,449.9599915,50.0,0.100000001
17467,5,99.98999786,99.98999786,449.9599915,50.0,0.100000001
16419,5,99.98999786,99.98999786,449.9599915,50.0,0.100000001
65249,5,99.98999786,99.98999786,439.9599915,59.99000168,0.119999997
17449,5,99.98999786,99.98999786,434.9599915,64.98999786,0.129999995
63803,5,99.98999786,99.98999786,434.9599915,64.98999786,0.129999995
16969,5,30.0,30.0,127.5,22.5,0.150000006
16369,5,99.98999786,99.98999786,424.9599915,74.98999786,0.150000006
66702,5,99.98999786,99.98999786,419.9599915,79.98999786,0.159999996
10584,5,99.98999786,99.98999786,419.9599915,79.98999786,0.159999996
17368,5,99.98999786,99.98999786,419.9599915,79.98999786,0.159999996
20291,5,31.98999977,31.98999977,134.3600006,25.59000015,0.159999996
14384,5,99.98999786,99.98999786,414.9599915,84.98999786,0.170000002
64066,5,99.98999786,99.98999786,409.9599915,89.98999786,0.180000007
67292,5,99.98999786,99.98999786,409.9599915,89.98999786,0.180000007
65855,5,99.98999786,99.98999786,409.9599915,89.98999786,0.180000007
64531,5,99.98999786,99.98999786,409.9599915,89.98999786,0.180000007
19168,5,99.98999786,99.98999786,409.9599915,89.98999786,0.180000007
16299,5,99.98999786,99.98999786,399.9599915,99.98999786,0.200000003
17228,5,99.98999786,99.98999786,399.9599915,99.98999786,0.200000003
68289,5,99.98999786,99.98999786,399.9599915,99.98999786,0.200000003
47509,5,99.98999786,99.98999786,374.9599915,124.9899979,0.25
17211,5,99.98999786,99.98999786,374.9599915,124.9899979,0.25
64894,5,99.98999786,99.98999786,374.9599915,124.9899979,0.25
67818,5,99.98999786,99.98999786,374.9599915,124.9899979,0.25
16218,5,59.99000168,59.99000168,299.9500122,0.0,0.0
11391,5,59.99000168,59.99000168,299.9500122,0.0,0.0
17386,5,59.99000168,59.99000168,299.9500122,0.0,0.0
11968,5,59.99000168,59.99000168,299.9500122,0.0,0.0
46305,5,59.99000168,59.99000168,296.9500122,3.0,0.01
16218,5,59.99000168,59.99000168,296.9500122,3.0,0.01
19973,5,59.99000168,59.99000168,296.9500122,3.0,0.01
15787,5,59.99000168,59.99000168,296.9500122,3.0,0.01
11378,5,59.99000168,59.99000168,296.9500122,3.0,0.01
62260,5,59.99000168,59.99000168,296.9500122,3.0,0.01
11083,5,59.99000168,59.99000168,296.9500122,3.0,0.01
65174,5,59.99000168,59.99000168,296.9500122,3.0,0.01
44442,5,59.99000168,59.99000168,293.9500122,6.0,0.02
42783,5,59.99000168,59.99000168,293.9500122,6.0,0.02
64677,5,59.99000168,59.99000168,293.9500122,6.0,0.02
66219,5,59.99000168,59.99000168,293.9500122,6.0,0.02
44816,5,59.99000168,59.99000168,290.9500122,9.0,0.029999999
47002,5,59.99000168,59.99000168,290.9500122,9.0,0.029999999
10502,5,59.99000168,59.99000168,290.9500122,9.0,0.029999999
63843,5,59.99000168,59.99000168,290.9500122,9.0,0.029999999
62237,5,59.99000168,59.99000168,290.9500122,9.0,0.029999999
13907,5,59.99000168,59.99000168,290.9500122,9.0,0.029999999
63576,5,59.99000168,59.99000168,287.9500122,12.0,0.039999999
18448,5,59.99000168,59.99000168,287.9500122,12.0,0.039999999
17524,5,59.99000168,59.99000168,287.9500122,12.0,0.039999999
19333,5,59.99000168,59.99000168,287.9500122,12.0,0.039999999
64150,5,59.99000168,59.99000168,284.9500122,15.0,0.050000001
64920,5,59.99000168,59.99000168,284.9500122,15.0,0.050000001
16378,5,59.99000168,59.99000168,283.4500122,16.5,0.059999999
67331,5,59.99000168,59.99000168,283.4500122,16.5,0.059999999
67037,5,59.99000168,59.99000168,283.4500122,16.5,0.059999999
63349,5,59.99000168,59.99000168,283.4500122,16.5,0.059999999
19309,5,59.99000168,59.99000168,283.4500122,16.5,0.059999999
49936,5,59.99000168,59.99000168,278.9500122,21.0,0.07
11749,5,59.99000168,59.99000168,278.9500122,21.0,0.07
49936,5,59.99000168,59.99000168,272.9500122,27.0,0.090000004
16767,5,59.99000168,59.99000168,272.9500122,27.0,0.090000004
61664,5,59.99000168,59.99000168,272.9500122,27.0,0.090000004
63512,5,59.99000168,59.99000168,272.9500122,27.0,0.090000004
17726,5,59.99000168,59.99000168,269.9599915,30.0,0.100000001
12540,5,59.99000168,59.99000168,263.9599915,35.99000168,0.119999997
14100,5,59.99000168,59.99000168,263.9599915,35.99000168,0.119999997
16098,5,59.99000168,59.99000168,263.9599915,35.99000168,0.119999997
14660,5,59.99000168,59.99000168,263.9599915,35.99000168,0.119999997
41718,5,59.99000168,59.99000168,263.9599915,35.99000168,0.119999997
64500,5,59.99000168,59.99000168,263.9599915,35.99000168,0.119999997
10586,5,59.99000168,59.99000168,263.9599915,35.99000168,0.119999997
45291,5,59.99000168,59.99000168,260.9599915,38.99000168,0.129999995
15459,5,59.99000168,59.99000168,260.9599915,38.99000168,0.129999995
16093,5,59.99000168,59.99000168,260.9599915,38.99000168,0.129999995
10584,5,59.99000168,59.99000168,260.9599915,38.99000168,0.129999995
61596,5,59.99000168,59.99000168,260.9599915,38.99000168,0.129999995
68374,5,59.99000168,59.99000168,260.9599915,38.99000168,0.129999995
50588,5,59.99000168,59.99000168,254.9600067,44.99000168,0.150000006
42087,5,59.99000168,59.99000168,254.9600067,44.99000168,0.150000006
13528,5,59.99000168,59.99000168,254.9600067,44.99000168,0.150000006
18135,5,59.99000168,59.99000168,254.9600067,44.99000168,0.150000006
15199,5,59.99000168,59.99000168,254.9600067,44.99000168,0.150000006
68369,5,59.99000168,59.99000168,254.9600067,44.99000168,0.150000006
46859,5,59.99000168,59.99000168,251.9600067,47.99000168,0.159999996
63992,5,59.99000168,59.99000168,251.9600067,47.99000168,0.159999996
16969,5,59.99000168,59.99000168,251.9600067,47.99000168,0.159999996
18120,5,59.99000168,59.99000168,248.9600067,50.99000168,0.170000002
14544,5,59.99000168,59.99000168,248.9600067,50.99000168,0.170000002
13991,5,59.99000168,59.99000168,248.9600067,50.99000168,0.170000002
906,2,24.98999977,24.98999977,41.47999954,8.5,0.170000002
5479,2,15.98999977,15.98999977,26.21999931,5.760000229,0.180000007
51396,2,31.98999977,31.98999977,51.18000031,12.80000019,0.200000003
10116,2,99.98999786,99.98999786,189.9799957,10.0,0.050000001
1756,2,99.98999786,99.98999786,185.9799957,14.0,0.07
10014,2,99.98999786,99.98999786,173.9799957,26.0,0.129999995
1991,2,99.98999786,99.98999786,167.9799957,32.0,0.159999996
52533,2,59.99000168,59.99000168,105.5800018,14.39999962,0.119999997
52533,2,59.99000168,59.99000168,104.3799973,15.60000038,0.129999995
2332,2,59.99000168,59.99000168,104.3799973,15.60000038,0.129999995
10276,2,50.0,50.0,99.0,1.0,0.01
2911,2,50.0,50.0,98.0,2.0,0.02
53568,2,39.99000168,39.99000168,75.98000336,4.0,0.050000001
53568,2,50.0,50.0,80.0,20.0,0.200000003
25688,2,59.99000168,59.99000168,119.9800034,0.0,0.0
48954,2,59.99000168,59.99000168,111.5800018,8.399999619,0.07
25688,2,59.99000168,59.99000168,89.98999786,30.0,0.25
47743,2,50.0,50.0,90.0,10.0,0.100000001
45339,2,24.98999977,24.98999977,47.22999954,2.75,0.059999999
43521,2,99.98999786,99.98999786,199.9799957,0.0,0.0
22468,2,54.97000122,54.97000122,108.8399963,1.100000024,0.01
29880,2,99.98999786,99.98999786,197.9799957,2.0,0.01
21197,2,99.98999786,99.98999786,195.9799957,4.0,0.02
22261,2,99.98999786,99.98999786,195.9799957,4.0,0.02
24853,2,99.98999786,99.98999786,181.9799957,18.0,0.090000004
23585,2,99.98999786,99.98999786,173.9799957,26.0,0.129999995
30963,2,99.98999786,99.98999786,163.9799957,36.0,0.180000007
24118,2,54.97000122,54.97000122,82.45999908,27.48999977,0.25
42287,2,31.98999977,31.98999977,47.99000168,16.0,0.25
21197,2,59.99000168,59.99000168,115.1800003,4.800000191,0.039999999
21697,2,59.99000168,59.99000168,113.9800034,6.0,0.050000001
21691,2,59.99000168,59.99000168,113.3799973,6.599999905,0.059999999
23878,2,59.99000168,59.99000168,99.58000183,20.39999962,0.170000002
30214,2,59.99000168,59.99000168,98.37999725,21.60000038,0.180000007
29871,2,59.99000168,59.99000168,98.37999725,21.60000038,0.180000007
22261,2,59.99000168,59.99000168,89.98999786,30.0,0.25
20594,2,50.0,50.0,98.0,2.0,0.02
29107,2,50.0,50.0,98.0,2.0,0.02
21698,2,50.0,50.0,96.0,4.0,0.039999999
20918,2,50.0,50.0,96.0,4.0,0.039999999
29959,2,39.99000168,39.99000168,74.37999725,5.599999905,0.07
45126,2,39.99000168,39.99000168,74.37999725,5.599999905,0.07
26871,2,50.0,50.0,88.0,12.0,0.119999997
23751,2,39.99000168,39.99000168,69.58000183,10.39999962,0.129999995
22612,2,39.99000168,39.99000168,67.98000336,12.0,0.150000006
29862,2,50.0,50.0,84.0,16.0,0.159999996
20755,2,50.0,50.0,83.0,17.0,0.170000002
30267,2,50.0,50.0,83.0,17.0,0.170000002
31211,2,39.99000168,39.99000168,65.58000183,14.39999962,0.180000007
27007,2,31.98999977,31.98999977,63.97999954,0.0,0.0
46073,2,47.99000168,47.99000168,95.98000336,0.0,0.0
27007,2,19.98999977,19.98999977,39.18000031,0.800000012,0.02
20755,2,19.98999977,19.98999977,36.38000107,3.599999905,0.090000004
24118,2,19.98999977,19.98999977,33.58000183,6.400000095,0.159999996
21691,2,47.99000168,47.99000168,76.77999878,19.20000076,0.200000003
26510,2,59.99000168,59.99000168,119.9800034,0.0,0.0
43468,2,99.98999786,99.98999786,195.9799957,4.0,0.02
43468,2,99.98999786,99.98999786,193.9799957,6.0,0.029999999
31000,2,27.98999977,27.98999977,52.90000153,3.079999924,0.059999999
22988,2,99.98999786,99.98999786,173.9799957,26.0,0.129999995
29993,2,99.98999786,99.98999786,169.9799957,30.0,0.150000006
28568,2,99.98999786,99.98999786,165.9799957,34.0,0.170000002
31000,2,99.98999786,99.98999786,165.9799957,34.0,0.170000002
20773,2,99.98999786,99.98999786,165.9799957,34.0,0.170000002
43640,2,99.98999786,99.98999786,159.9799957,40.0,0.200000003
23967,2,99.98999786,99.98999786,149.9900055,50.0,0.25
21016,2,59.99000168,59.99000168,119.9800034,0.0,0.0
27005,2,59.99000168,59.99000168,118.7799988,1.200000048,0.01
25606,2,59.99000168,59.99000168,116.3799973,3.599999905,0.029999999
30335,2,59.99000168,59.99000168,113.9800034,6.0,0.050000001
29270,2,59.99000168,59.99000168,113.3799973,6.599999905,0.059999999
31269,2,59.99000168,59.99000168,109.1800003,10.80000019,0.090000004
24820,2,59.99000168,59.99000168,100.7799988,19.20000076,0.159999996
25847,2,59.99000168,59.99000168,100.7799988,19.20000076,0.159999996
42154,2,59.99000168,59.99000168,99.58000183,20.39999962,0.170000002
45036,2,59.99000168,59.99000168,89.98999786,30.0,0.25
45863,2,39.99000168,39.99000168,79.18000031,0.800000012,0.01
20929,2,50.0,50.0,98.0,2.0,0.02
23464,2,50.0,50.0,98.0,2.0,0.02
44316,2,50.0,50.0,98.0,2.0,0.02
27647,2,39.99000168,39.99000168,77.58000183,2.400000095,0.029999999
24878,2,39.99000168,39.99000168,77.58000183,2.400000095,0.029999999
42152,2,39.99000168,39.99000168,77.58000183,2.400000095,0.029999999
46401,2,50.0,50.0,97.0,3.0,0.029999999
20929,2,30.0,30.0,57.0,3.0,0.050000001
48844,2,50.0,50.0,94.5,5.5,0.059999999
22481,2,50.0,50.0,91.0,9.0,0.090000004
30713,2,39.99000168,39.99000168,72.77999878,7.199999809,0.090000004
31018,2,50.0,50.0,87.0,13.0,0.129999995
27005,2,50.0,50.0,87.0,13.0,0.129999995
75796,1,327.75,327.75,314.6400146,13.10999966,0.039999999
75795,1,327.75,327.75,311.3599854,16.38999939,0.050000001
75794,1,327.75,327.75,309.7200012,18.03000069,0.059999999
75793,1,327.75,327.75,304.8099976,22.94000053,0.07
75792,1,327.75,327.75,298.25,29.5,0.090000004
75791,1,327.75,327.75,294.980011,32.77999878,0.100000001
75790,1,327.75,327.75,288.4200134,39.33000183,0.119999997
75789,1,327.75,327.75,285.1400146,42.61000061,0.129999995
75788,1,327.75,327.75,278.5899963,49.15999985,0.150000006
75787,1,327.75,327.75,275.3099976,52.43999863,0.159999996
75786,1,327.75,327.75,272.0299988,55.72000122,0.170000002
75785,1,327.75,327.75,268.7600098,59.0,0.180000007
75784,1,327.75,327.75,262.2000122,65.55000305,0.200000003
75783,1,327.75,327.75,245.8099976,81.94000244,0.25
75782,1,327.75,327.75,327.75,0.0,0.0
75781,1,327.75,327.75,324.4700012,3.279999971,0.01
75780,1,327.75,327.75,321.2000122,6.559999943,0.02
75779,1,327.75,327.75,317.9200134,9.829999924,0.029999999
75778,1,327.75,327.75,314.6400146,13.10999966,0.039999999
75777,1,327.75,327.75,311.3599854,16.38999939,0.050000001
75776,1,327.75,327.75,309.7200012,18.03000069,0.059999999
75775,1,327.75,327.75,304.8099976,22.94000053,0.07
75774,1,327.75,327.75,298.25,29.5,0.090000004
75773,1,327.75,327.75,294.980011,32.77999878,0.100000001
75772,1,327.75,327.75,288.4200134,39.33000183,0.119999997
75771,1,327.75,327.75,285.1400146,42.61000061,0.129999995
75770,1,327.75,327.75,278.5899963,49.15999985,0.150000006
75769,1,327.75,327.75,275.3099976,52.43999863,0.159999996
75768,1,327.75,327.75,272.0299988,55.72000122,0.170000002
75767,1,327.75,327.75,268.7600098,59.0,0.180000007
75766,1,327.75,327.75,262.2000122,65.55000305,0.200000003
75765,1,327.75,327.75,245.8099976,81.94000244,0.25
75764,1,327.75,327.75,327.75,0.0,0.0
75763,1,327.75,327.75,324.4700012,3.279999971,0.01
75762,1,327.75,327.75,321.2000122,6.559999943,0.02
75761,1,327.75,327.75,317.9200134,9.829999924,0.029999999
75760,1,327.75,327.75,314.6400146,13.10999966,0.039999999
75759,1,327.75,327.75,311.3599854,16.38999939,0.050000001
75758,1,327.75,327.75,309.7200012,18.03000069,0.059999999
75757,1,327.75,327.75,304.8099976,22.94000053,0.07
75756,1,327.75,327.75,298.25,29.5,0.090000004
75755,1,327.75,327.75,294.980011,32.77999878,0.100000001
75754,1,327.75,327.75,288.4200134,39.33000183,0.119999997
75753,1,327.75,327.75,285.1400146,42.61000061,0.129999995
75752,1,327.75,327.75,278.5899963,49.15999985,0.150000006
75751,1,327.75,327.75,275.3099976,52.43999863,0.159999996
75750,1,327.75,327.75,272.0299988,55.72000122,0.170000002
75749,1,327.75,327.75,268.7600098,59.0,0.180000007
75748,1,327.75,327.75,262.2000122,65.55000305,0.200000003
75747,1,327.75,327.75,245.8099976,81.94000244,0.25
75746,1,327.75,327.75,327.75,0.0,0.0
75745,1,327.75,327.75,324.4700012,3.279999971,0.01
75744,1,327.75,327.75,321.2000122,6.559999943,0.02
75743,1,327.75,327.75,317.9200134,9.829999924,0.029999999
75742,1,327.75,327.75,314.6400146,13.10999966,0.039999999
75741,1,327.75,327.75,311.3599854,16.38999939,0.050000001
75740,1,327.75,327.75,309.7200012,18.03000069,0.059999999
75739,1,327.75,327.75,304.8099976,22.94000053,0.07
75738,1,327.75,327.75,298.25,29.5,0.090000004
75737,1,327.75,327.75,294.980011,32.77999878,0.100000001
75736,1,327.75,327.75,288.4200134,39.33000183,0.119999997
75735,1,327.75,327.75,285.1400146,42.61000061,0.129999995
75734,1,327.75,327.75,278.5899963,49.15999985,0.150000006
75733,1,327.75,327.75,275.3099976,52.43999863,0.159999996
75732,1,327.75,327.75,272.0299988,55.72000122,0.170000002
75731,1,327.75,327.75,268.7600098,59.0,0.180000007
75730,1,327.75,327.75,262.2000122,65.55000305,0.200000003
75729,1,327.75,327.75,245.8099976,81.94000244,0.25
73221,1,327.75,327.75,327.75,0.0,0.0
73220,1,327.75,327.75,324.4700012,3.279999971,0.01
73219,1,327.75,327.75,321.2000122,6.559999943,0.02
73218,1,327.75,327.75,317.9200134,9.829999924,0.029999999
73217,1,327.75,327.75,314.6400146,13.10999966,0.039999999
73216,1,327.75,327.75,311.3599854,16.38999939,0.050000001
73215,1,327.75,327.75,309.7200012,18.03000069,0.059999999
73214,1,327.75,327.75,304.8099976,22.94000053,0.07
73213,1,327.75,327.75,298.25,29.5,0.090000004
73212,1,327.75,327.75,294.980011,32.77999878,0.100000001
73211,1,327.75,327.75,288.4200134,39.33000183,0.119999997
73210,1,327.75,327.75,285.1400146,42.61000061,0.129999995
73209,1,327.75,327.75,278.5899963,49.15999985,0.150000006
73208,1,327.75,327.75,275.3099976,52.43999863,0.159999996
73207,1,327.75,327.75,272.0299988,55.72000122,0.170000002
73206,1,327.75,327.75,268.7600098,59.0,0.180000007
73205,1,327.75,327.75,262.2000122,65.55000305,0.200000003
73204,1,327.75,327.75,245.8099976,81.94000244,0.25
73203,1,327.75,327.75,327.75,0.0,0.0
73202,1,327.75,327.75,324.4700012,3.279999971,0.01
73201,1,327.75,327.75,321.2000122,6.559999943,0.02
73200,1,327.75,327.75,317.9200134,9.829999924,0.029999999
73199,1,327.75,327.75,314.6400146,13.10999966,0.039999999
73198,1,327.75,327.75,311.3599854,16.38999939,0.050000001
73197,1,327.75,327.75,309.7200012,18.03000069,0.059999999
73196,1,327.75,327.75,304.8099976,22.94000053,0.07
73195,1,327.75,327.75,298.25,29.5,0.090000004
73194,1,327.75,327.75,294.980011,32.77999878,0.100000001
73193,1,327.75,327.75,288.4200134,39.33000183,0.119999997
73192,1,327.75,327.75,285.1400146,42.61000061,0.129999995
73191,1,327.75,327.75,278.5899963,49.15999985,0.150000006
73190,1,327.75,327.75,275.3099976,52.43999863,0.159999996
73189,1,327.75,327.75,272.0299988,55.72000122,0.170000002
73188,1,327.75,327.75,268.7600098,59.0,0.180000007
73187,1,327.75,327.75,262.2000122,65.55000305,0.200000003
73186,1,327.75,327.75,245.8099976,81.94000244,0.25
73185,1,327.75,327.75,327.75,0.0,0.0
73184,1,327.75,327.75,324.4700012,3.279999971,0.01
73183,1,327.75,327.75,321.2000122,6.559999943,0.02
73182,1,327.75,327.75,317.9200134,9.829999924,0.029999999
73181,1,327.75,327.75,314.6400146,13.10999966,0.039999999
73180,1,327.75,327.75,311.3599854,16.38999939,0.050000001
73179,1,327.75,327.75,309.7200012,18.03000069,0.059999999
73178,1,327.75,327.75,304.8099976,22.94000053,0.07
73177,1,327.75,327.75,298.25,29.5,0.090000004
73176,1,327.75,327.75,294.980011,32.77999878,0.100000001
73175,1,327.75,327.75,288.4200134,39.33000183,0.119999997
73174,1,327.75,327.75,285.1400146,42.61000061,0.129999995
73173,1,327.75,327.75,278.5899963,49.15999985,0.150000006
73172,1,327.75,327.75,275.3099976,52.43999863,0.159999996
73171,1,327.75,327.75,272.0299988,55.72000122,0.170000002
73170,1,327.75,327.75,268.7600098,59.0,0.180000007
73169,1,327.75,327.75,262.2000122,65.55000305,0.200000003
73168,1,327.75,327.75,245.8099976,81.94000244,0.25
73167,1,327.75,327.75,327.75,0.0,0.0
73166,1,327.75,327.75,324.4700012,3.279999971,0.01
73165,1,327.75,327.75,321.2000122,6.559999943,0.02
73164,1,327.75,327.75,317.9200134,9.829999924,0.029999999
73163,1,327.75,327.75,314.6400146,13.10999966,0.039999999
73162,1,327.75,327.75,311.3599854,16.38999939,0.050000001
73161,1,327.75,327.75,309.7200012,18.03000069,0.059999999
73160,1,327.75,327.75,304.8099976,22.94000053,0.07
73159,1,327.75,327.75,298.25,29.5,0.090000004
73158,1,327.75,327.75,294.980011,32.77999878,0.100000001
73157,1,327.75,327.75,288.4200134,39.33000183,0.119999997
73156,1,327.75,327.75,285.1400146,42.61000061,0.129999995
73155,1,327.75,327.75,278.5899963,49.15999985,0.150000006
73154,1,327.75,327.75,275.3099976,52.43999863,0.159999996
73153,1,327.75,327.75,272.0299988,55.72000122,0.170000002
73152,1,327.75,327.75,268.7600098,59.0,0.180000007
73151,1,327.75,327.75,262.2000122,65.55000305,0.200000003
73150,1,327.75,327.75,245.8099976,81.94000244,0.25
73149,1,327.75,327.75,327.75,0.0,0.0
73148,1,327.75,327.75,324.4700012,3.279999971,0.01
73147,1,327.75,327.75,321.2000122,6.559999943,0.02
73146,1,327.75,327.75,317.9200134,9.829999924,0.029999999
73145,1,327.75,327.75,314.6400146,13.10999966,0.039999999
73144,1,327.75,327.75,311.3599854,16.38999939,0.050000001
73143,1,327.75,327.75,309.7200012,18.03000069,0.059999999
73142,1,327.75,327.75,304.8099976,22.94000053,0.07
73141,1,327.75,327.75,298.25,29.5,0.090000004
73140,1,327.75,327.75,294.980011,32.77999878,0.100000001
73139,1,327.75,327.75,288.4200134,39.33000183,0.119999997
73138,1,327.75,327.75,285.1400146,42.61000061,0.129999995
73137,1,327.75,327.75,278.5899963,49.15999985,0.150000006
73136,1,327.75,327.75,275.3099976,52.43999863,0.159999996
73135,1,327.75,327.75,272.0299988,55.72000122,0.170000002
73134,1,327.75,327.75,268.7600098,59.0,0.180000007
73133,1,327.75,327.75,262.2000122,65.55000305,0.200000003
73132,1,327.75,327.75,245.8099976,81.94000244,0.25
73131,1,327.75,327.75,327.75,0.0,0.0
73130,1,327.75,327.75,324.4700012,3.279999971,0.01
73129,1,327.75,327.75,321.2000122,6.559999943,0.02
73128,1,327.75,327.75,317.9200134,9.829999924,0.029999999
73127,1,327.75,327.75,314.6400146,13.10999966,0.039999999
73126,1,327.75,327.75,311.3599854,16.38999939,0.050000001
73125,1,327.75,327.75,309.7200012,18.03000069,0.059999999
73124,1,327.75,327.75,304.8099976,22.94000053,0.07
73123,1,327.75,327.75,298.25,29.5,0.090000004
73122,1,327.75,327.75,294.980011,32.77999878,0.100000001
73121,1,327.75,327.75,288.4200134,39.33000183,0.119999997
73120,1,327.75,327.75,285.1400146,42.61000061,0.129999995
73119,1,327.75,327.75,278.5899963,49.15999985,0.150000006
73118,1,327.75,327.75,275.3099976,52.43999863,0.159999996
73117,1,327.75,327.75,272.0299988,55.72000122,0.170000002
73116,1,327.75,327.75,268.7600098,59.0,0.180000007
73115,1,327.75,327.75,262.2000122,65.55000305,0.200000003
73114,1,327.75,327.75,245.8099976,81.94000244,0.25
73113,1,327.75,327.75,327.75,0.0,0.0
73112,1,327.75,327.75,324.4700012,3.279999971,0.01
73111,1,327.75,327.75,321.2000122,6.559999943,0.02
73110,1,327.75,327.75,317.9200134,9.829999924,0.029999999
73109,1,327.75,327.75,314.6400146,13.10999966,0.039999999
73108,1,327.75,327.75,311.3599854,16.38999939,0.050000001
73107,1,327.75,327.75,309.7200012,18.03000069,0.059999999
73106,1,327.75,327.75,304.8099976,22.94000053,0.07
73105,1,327.75,327.75,298.25,29.5,0.090000004
73104,1,327.75,327.75,294.980011,32.77999878,0.100000001
73103,1,327.75,327.75,288.4200134,39.33000183,0.119999997
73102,1,327.75,327.75,285.1400146,42.61000061,0.129999995
73101,1,327.75,327.75,278.5899963,49.15999985,0.150000006
73100,1,327.75,327.75,275.3099976,52.43999863,0.159999996
73099,1,327.75,327.75,272.0299988,55.72000122,0.170000002
73098,1,327.75,327.75,268.7600098,59.0,0.180000007
73097,1,327.75,327.75,262.2000122,65.55000305,0.200000003
6783,5,99.98999786,99.98999786,474.9500122,25.0,0.050000001
4135,5,59.99000168,59.99000168,296.9500122,3.0,0.01
4135,5,59.99000168,59.99000168,293.9500122,6.0,0.02
56973,5,59.99000168,59.99000168,293.9500122,6.0,0.02
5895,5,59.99000168,59.99000168,283.4500122,16.5,0.059999999
56357,5,59.99000168,59.99000168,283.4500122,16.5,0.059999999
6326,5,59.99000168,59.99000168,260.9599915,38.99000168,0.129999995
3975,5,59.99000168,59.99000168,254.9600067,44.99000168,0.150000006
8163,5,59.99000168,59.99000168,254.9600067,44.99000168,0.150000006
53413,5,59.99000168,59.99000168,245.9600067,53.99000168,0.180000007
53202,5,59.99000168,59.99000168,224.9600067,74.98999786,0.25
3987,5,50.0,50.0,245.0,5.0,0.02
8578,5,39.99000168,39.99000168,195.9499969,4.0,0.02
55906,5,50.0,50.0,242.5,7.5,0.029999999
10164,5,50.0,50.0,237.5,12.5,0.050000001
58239,5,39.99000168,39.99000168,188.9499969,11.0,0.059999999
3975,5,39.99000168,39.99000168,181.9499969,18.0,0.090000004
54128,5,50.0,50.0,220.0,30.0,0.119999997
54128,5,50.0,50.0,217.5,32.5,0.129999995
5042,5,50.0,50.0,217.5,32.5,0.129999995
51298,5,50.0,50.0,205.0,45.0,0.180000007
31115,5,99.98999786,99.98999786,494.9500122,5.0,0.01
27099,5,99.98999786,99.98999786,449.9599915,50.0,0.100000001
22924,5,59.99000168,59.99000168,293.9500122,6.0,0.02
45772,5,59.99000168,59.99000168,290.9500122,9.0,0.029999999
31239,5,59.99000168,59.99000168,287.9500122,12.0,0.039999999
28193,5,59.99000168,59.99000168,283.4500122,16.5,0.059999999
30921,5,59.99000168,59.99000168,239.9600067,59.99000168,0.200000003
20529,5,50.0,50.0,245.0,5.0,0.02
24661,5,50.0,50.0,240.0,10.0,0.039999999
24661,5,39.99000168,39.99000168,173.9600067,25.98999977,0.129999995
31697,5,59.99000168,59.99000168,283.4500122,16.5,0.059999999
37276,5,59.99000168,59.99000168,260.9599915,38.99000168,0.129999995
37180,5,39.99000168,39.99000168,179.9600067,20.0,0.100000001
