Order Id,Type,order date (DateOrders),Order Status,Order Customer Id,Order City,Order Country,Order State,Order Zipcode
13890,PAYMENT,7/22/2015 17:56,PENDING_PAYMENT,9120,Wiesbaden,Alemania,Hesse,
51226,PAYMENT,1/17/2017 18:23,PENDING_PAYMENT,7603,Galati,Rumania,Galati,
52576,PAYMENT,2/6/2017 11:21,PAYMENT_REVIEW,6746,Lázaro Cárdenas,México,Michoacán,
53202,PAYMENT,2/15/2017 14:40,PENDING_PAYMENT,5007,Irapuato,México,Guanajuato,
67753,DEBIT,9/16/2017 0:32,COMPLETE,1566,Arnhem,Países Bajos,Güeldres,
15421,DEBIT,8/14/2015 2:18,COMPLETE,2918,Parma,Italia,Emilia-Romaña,
13225,DEBIT,7/13/2015 0:57,COMPLETE,1491,Vantaa,Finlandia,Uusimaa,
71362,DEBIT,11/7/2017 16:56,COMPLETE,14915,Rome,Italia,Lacio,
13232,DEBIT,7/13/2015 3:24,COMPLETE,9619,Vicenza,Italia,Véneto,
67753,DEBIT,9/16/2017 0:32,COMPLETE,1566,Arnhem,Países Bajos,Güeldres,
68879,DEBIT,10/2/2017 11:01,COMPLETE,778,Villeneuve-le-Roi,Francia,Isla de Francia,
65487,DEBIT,8/13/2017 22:39,COMPLETE,2363,Wattrelos,Francia,Norte-Paso de Calais-Picardía,
65105,DEBIT,8/8/2017 8:49,COMPLETE,5898,Duisburg,Alemania,Renania del Norte-Westfalia,
14837,DEBIT,8/5/2015 13:42,COMPLETE,1948,Hamburgo,Alemania,Hamburgo,
46224,DEBIT,11/5/2016 17:58,COMPLETE,1820,Yaroslavl,Rusia,Yaroslavl,
71217,DEBIT,11/5/2017 14:08,COMPLETE,14770,London,Reino Unido,Inglaterra,
63972,DEBIT,7/22/2017 19:53,COMPLETE,1962,Hastings,Reino Unido,Inglaterra,
19200,DEBIT,10/8/2015 6:15,COMPLETE,7175,Sheffield,Reino Unido,Inglaterra,
18009,DEBIT,9/20/2015 21:00,COMPLETE,1222,Lowestoft,Reino Unido,Inglaterra,
10831,DEBIT,6/8/2015 2:13,COMPLETE,487,Turku,Finlandia,Finlandia del Sudoeste,
68107,DEBIT,9/21/2017 4:33,COMPLETE,2217,San Sebastian,España,País Vasco,
15421,DEBIT,8/14/2015 2:18,COMPLETE,2918,Parma,Italia,Emilia-Romaña,
71271,DEBIT,11/6/2017 9:03,COMPLETE,14824,Montreuil,Francia,Isla de Francia,
68879,DEBIT,10/2/2017 11:01,COMPLETE,778,Villeneuve-le-Roi,Francia,Isla de Francia,
65487,DEBIT,8/13/2017 22:39,COMPLETE,2363,Wattrelos,Francia,Norte-Paso de Calais-Picardía,
16953,DEBIT,9/5/2015 11:02,COMPLETE,2078,Remscheid,Alemania,Renania del Norte-Westfalia,
49664,DEBIT,12/25/2016 23:09,COMPLETE,10497,Sterlitamak,Rusia,Bashkortostán,
16446,DEBIT,8/29/2015 1:24,COMPLETE,4695,Exeter,Reino Unido,Inglaterra,
10831,DEBIT,6/8/2015 2:13,COMPLETE,487,Turku,Finlandia,Finlandia del Sudoeste,
14960,DEBIT,8/7/2015 8:48,COMPLETE,9857,Nice,Francia,Provenza-Alpes-Costa Azul,
18005,DEBIT,9/20/2015 19:36,COMPLETE,2168,Lowestoft,Reino Unido,Inglaterra,
10831,DEBIT,6/8/2015 2:13,COMPLETE,487,Turku,Finlandia,Finlandia del Sudoeste,
12804,DEBIT,7/6/2015 21:27,COMPLETE,4078,Parma,Italia,Emilia-Romaña,
14651,DEBIT,8/2/2015 20:32,COMPLETE,11887,Pamiers,Francia,Languedoc-Rosellón-Mediodía-Pirineos,
10990,DEBIT,6/10/2015 9:56,COMPLETE,6588,Hamburgo,Alemania,Hamburgo,
65609,DEBIT,8/15/2017 17:24,COMPLETE,7167,Dordrecht,Países Bajos,Holanda Meridional,
17878,DEBIT,9/18/2015 23:06,COMPLETE,1459,Marseille,Francia,Provenza-Alpes-Costa Azul,
16998,DEBIT,9/6/2015 2:48,COMPLETE,548,Amsterdam,Países Bajos,Holanda Septentrional,
13970,DEBIT,7/23/2015 21:57,COMPLETE,5224,Strasbourg,Francia,Alsacia-Champaña-Ardenas-Lorena,
10990,DEBIT,6/10/2015 9:56,COMPLETE,6588,Hamburgo,Alemania,Hamburgo,
13614,DEBIT,7/18/2015 17:14,COMPLETE,2686,Alphen aan den Rijn,Países Bajos,Holanda Meridional,
44388,DEBIT,10/9/2016 22:44,COMPLETE,468,Lublin,Polonia,Lublin,
13050,DEBIT,7/10/2015 11:38,COMPLETE,8456,Estocolmo,Suecia,Estocolmo,
12613,DEBIT,7/4/2015 2:32,COMPLETE,1260,Dublín,Irlanda,Dublín,
66587,DEBIT,8/30/2017 0:02,COMPLETE,3050,Madrid,España,Madrid,
62795,DEBIT,7/5/2017 15:32,COMPLETE,10308,Six-Fours-les-Plages,Francia,Provenza-Alpes-Costa Azul,
18950,DEBIT,10/4/2015 14:40,COMPLETE,6428,Rennes,Francia,Bretaña,
19610,DEBIT,10/14/2015 5:54,COMPLETE,387,Capannori,Italia,Toscana,
65011,DEBIT,8/6/2017 23:53,COMPLETE,2270,Reutlingen,Alemania,Baden-Wurtemberg,
19380,DEBIT,10/10/2015 21:19,COMPLETE,482,Palaiseau,Francia,Isla de Francia,
65005,DEBIT,8/6/2017 21:47,COMPLETE,1956,Redditch,Reino Unido,Inglaterra,
20085,DEBIT,10/21/2015 4:19,COMPLETE,7466,Leeds,Reino Unido,Inglaterra,
18245,DEBIT,9/24/2015 7:41,COMPLETE,8224,Plymouth,Reino Unido,Inglaterra,
17810,DEBIT,9/17/2015 23:17,COMPLETE,6365,Estocolmo,Suecia,Estocolmo,
19817,DEBIT,10/17/2015 6:25,COMPLETE,3490,Barcelona,España,Cataluña,
10444,DEBIT,6/2/2015 10:38,COMPLETE,1596,Castelldefels,España,Cataluña,
64637,DEBIT,8/1/2017 12:52,COMPLETE,9857,London,Reino Unido,Inglaterra,
15269,DEBIT,8/11/2015 21:03,COMPLETE,3969,Oslo,Noruega,Oslo,
14064,DEBIT,7/25/2015 6:53,COMPLETE,9342,Birmingham,Reino Unido,Inglaterra,
14551,DEBIT,8/1/2015 9:30,COMPLETE,2028,Amsterdam,Países Bajos,Holanda Septentrional,
12698,DEBIT,7/5/2015 8:19,COMPLETE,3940,Hautmont,Francia,Norte-Paso de Calais-Picardía,
47758,DEBIT,11/28/2016 3:24,COMPLETE,8293,Banska Bystrica,Eslovaquia,Banská Bystrica,
68220,DEBIT,9/22/2017 20:09,COMPLETE,9962,Nacka,Suecia,Estocolmo,
14730,DEBIT,8/4/2015 0:13,COMPLETE,8098,West Bromwich,Reino Unido,Inglaterra,
66411,DEBIT,8/27/2017 10:22,COMPLETE,8348,Milan,Italia,Lombardía,
12535,DEBIT,7/2/2015 23:13,COMPLETE,653,Rome,Italia,Lacio,
67712,DEBIT,9/15/2017 10:10,COMPLETE,8645,Lille,Francia,Norte-Paso de Calais-Picardía,
18593,DEBIT,9/29/2015 9:36,COMPLETE,1275,Basingstoke,Reino Unido,Inglaterra,
17909,DEBIT,9/19/2015 9:58,COMPLETE,11189,London,Reino Unido,Inglaterra,
16302,DEBIT,8/26/2015 22:57,COMPLETE,5988,Littlehampton,Reino Unido,Inglaterra,
14730,DEBIT,8/4/2015 0:13,COMPLETE,8098,West Bromwich,Reino Unido,Inglaterra,
13343,DEBIT,7/14/2015 18:17,COMPLETE,9726,London,Reino Unido,Inglaterra,
62117,DEBIT,6/25/2017 18:00,COMPLETE,5113,Seville,España,Andalucía,
62637,DEBIT,7/3/2017 8:10,COMPLETE,9726,Moncalieri,Italia,Piamonte,
67845,DEBIT,9/17/2017 8:46,COMPLETE,482,Reims,Francia,Alsacia-Champaña-Ardenas-Lorena,
67712,DEBIT,9/15/2017 10:10,COMPLETE,8645,Lille,Francia,Norte-Paso de Calais-Picardía,
11209,DEBIT,6/13/2015 14:39,COMPLETE,7202,Seraing,Bélgica,Lieja,
41494,DEBIT,8/28/2016 16:50,COMPLETE,1173,Kramators'k,Ucrania,Donetsk,
18593,DEBIT,9/29/2015 9:36,COMPLETE,1275,Basingstoke,Reino Unido,Inglaterra,
13343,DEBIT,7/14/2015 18:17,COMPLETE,9726,London,Reino Unido,Inglaterra,
62637,DEBIT,7/3/2017 8:10,COMPLETE,9726,Moncalieri,Italia,Piamonte,
70044,DEBIT,10/19/2017 11:10,COMPLETE,13597,Kiel,Alemania,Schleswig-Holstein,
67753,DEBIT,9/16/2017 0:32,COMPLETE,1566,Arnhem,Países Bajos,Güeldres,
16617,DEBIT,8/31/2015 13:19,COMPLETE,4047,Montreuil,Francia,Isla de Francia,
14574,DEBIT,8/1/2015 17:34,COMPLETE,6594,Dortmund,Alemania,Renania del Norte-Westfalia,
12698,DEBIT,7/5/2015 8:19,COMPLETE,3940,Hautmont,Francia,Norte-Paso de Calais-Picardía,
15599,DEBIT,8/16/2015 16:40,COMPLETE,1186,Sunderland,Reino Unido,Inglaterra,
13343,DEBIT,7/14/2015 18:17,COMPLETE,9726,London,Reino Unido,Inglaterra,
20072,DEBIT,10/20/2015 23:45,COMPLETE,4279,Rome,Italia,Lacio,
12323,DEBIT,6/29/2015 20:56,COMPLETE,4151,Augsburg,Alemania,Bavaria,
71295,DEBIT,11/6/2017 17:27,COMPLETE,14848,Cognac,Francia,Aquitania-Lemosín-Poitou-Charentes,
66351,DEBIT,8/26/2017 13:21,COMPLETE,4697,Castrop-Rauxel,Alemania,Renania del Norte-Westfalia,
12698,DEBIT,7/5/2015 8:19,COMPLETE,3940,Hautmont,Francia,Norte-Paso de Calais-Picardía,
44148,DEBIT,10/6/2016 10:39,COMPLETE,5887,Bytom,Polonia,Silesia,
53540,TRANSFER,2/20/2017 13:05,PROCESSING,8524,Durango,México,Durango,
53069,TRANSFER,2/13/2017 16:05,PROCESSING,4126,Quito,Ecuador,Pichincha,
57570,TRANSFER,4/20/2017 8:59,PROCESSING,3207,Santo Domingo,República Dominicana,Santo Domingo,
5154,TRANSFER,3/17/2015 5:19,PROCESSING,12310,Tegucigalpa,Honduras,Francisco Morazán,
9122,TRANSFER,5/14/2015 3:29,PROCESSING,1222,Serra,Brasil,Espíritu Santo,
4427,TRANSFER,3/6/2015 14:37,PROCESSING,8397,Tegucigalpa,Honduras,Francisco Morazán,
9340,TRANSFER,5/17/2015 7:52,PROCESSING,6306,Managua,Nicaragua,Managua,
9331,TRANSFER,5/17/2015 4:42,PROCESSING,8002,Santiago de los Caballeros,República Dominicana,Santiago de Chile,
58315,TRANSFER,5/1/2017 5:59,PROCESSING,12382,Villa Nueva,Guatemala,Guatemala,
54572,TRANSFER,3/7/2017 14:39,PROCESSING,7844,San Salvador,El Salvador,San Salvador,
51746,TRANSFER,1/25/2017 8:34,PROCESSING,12291,Pinar del Río,Cuba,Pinar del Río,
4269,TRANSFER,3/4/2015 7:16,PROCESSING,6523,Tegucigalpa,Honduras,Francisco Morazán,
61346,TRANSFER,6/14/2017 11:53,PROCESSING,4078,Araranguá,Brasil,Santa Catarina,
1999,TRANSFER,1/30/2015 3:59,PROCESSING,4867,Santiago de los Caballeros,República Dominicana,Santiago de Chile,
53576,TRANSFER,2/21/2017 1:42,PROCESSING,5301,Juárez,México,Chihuahua,
57152,TRANSFER,4/14/2017 6:32,PROCESSING,4784,Monterrey,México,Nuevo León,
51674,TRANSFER,1/24/2017 7:21,PROCESSING,8348,Puno,Perú,Puno,
55336,TRANSFER,3/18/2017 18:18,PROCESSING,7446,São Paulo,Brasil,São Paulo,
53810,TRANSFER,2/24/2017 11:41,PROCESSING,11455,Navegantes,Brasil,Santa Catarina,
59301,TRANSFER,5/15/2017 15:25,PROCESSING,5364,Mexico City,México,Distrito Federal,
8410,TRANSFER,5/3/2015 18:02,PROCESSING,259,Tegucigalpa,Honduras,Francisco Morazán,
8123,TRANSFER,4/29/2015 13:29,PROCESSING,11290,Tampico,México,Tamaulipas,
60567,TRANSFER,6/3/2017 2:58,PROCESSING,8517,La Paz,Bolivia,La Paz,
2203,TRANSFER,2/2/2015 3:27,PROCESSING,7701,Villa Nueva,Guatemala,Guatemala,
3527,TRANSFER,2/21/2015 11:18,PROCESSING,7407,Matagalpa,Nicaragua,Matagalpa,
2428,TRANSFER,2/5/2015 10:17,PROCESSING,5965,Cuscatancingo,El Salvador,San Salvador,
55174,TRANSFER,3/16/2017 9:33,PROCESSING,8677,Mixco,Guatemala,Guatemala,
57032,TRANSFER,4/12/2017 12:29,PROCESSING,10093,Americana,Brasil,São Paulo,
10113,TRANSFER,5/28/2015 14:41,PROCESSING,12119,Indaial,Brasil,Santa Catarina,
52250,TRANSFER,2/1/2017 17:09,PROCESSING,8274,Tijuana,México,Baja California,
8906,TRANSFER,5/10/2015 23:49,PROCESSING,2291,Ciudad del Carmen,México,Campeche,
1386,TRANSFER,1/21/2015 5:13,PROCESSING,11310,Santana de Parnaíba,Brasil,São Paulo,
59226,TRANSFER,5/14/2017 13:09,PROCESSING,155,Limeira,Brasil,São Paulo,
8847,TRANSFER,5/10/2015 3:08,PROCESSING,4998,Valencia,Venezuela,Carabobo,
57929,TRANSFER,4/25/2017 14:45,PROCESSING,7720,Brasília,Brasil,Distrito Federal,
53505,TRANSFER,2/20/2017 0:50,PROCESSING,3099,Querétaro,México,Querétaro,
55636,TRANSFER,3/23/2017 3:25,PROCESSING,5011,Santiago de Chile,Chile,Santiago de Chile,
57128,TRANSFER,4/13/2017 22:07,PROCESSING,2643,Tegucigalpa,Honduras,Francisco Morazán,
8728,TRANSFER,5/8/2015 9:27,PROCESSING,9501,Macapá,Brasil,Amapá,
1105,TRANSFER,1/17/2015 2:46,PROCESSING,9760,Portmore,Jamaica,Santa Caterina,
1797,TRANSFER,1/27/2015 5:13,PROCESSING,11793,Tijuana,México,Baja California,
1634,TRANSFER,1/24/2015 20:06,PROCESSING,7273,San Salvador,El Salvador,San Salvador,
53576,TRANSFER,2/21/2017 1:42,PROCESSING,5301,Juárez,México,Chihuahua,
10113,TRANSFER,5/28/2015 14:41,PROCESSING,12119,Indaial,Brasil,Santa Catarina,
6176,TRANSFER,4/1/2015 3:22,SUSPECTED_FRAUD,3329,Saltillo,México,Coahuila,
60460,TRANSFER,6/1/2017 13:28,SUSPECTED_FRAUD,9429,Camagüey,Cuba,Camagüey,
580,TRANSFER,1/9/2015 10:50,SUSPECTED_FRAUD,8677,Mejicanos,El Salvador,San Salvador,
56244,TRANSFER,4/1/2017 0:25,SUSPECTED_FRAUD,437,Guantánamo,Cuba,Guantánamo,
6522,TRANSFER,4/6/2015 4:35,SUSPECTED_FRAUD,2538,Cartago,Colombia,Valle del Cauca,
58298,TRANSFER,5/1/2017 0:02,SUSPECTED_FRAUD,4280,Arequipa,Perú,Arequipa,
3625,TRANSFER,2/22/2015 21:38,SUSPECTED_FRAUD,2813,Atlixco,México,Puebla,
52321,TRANSFER,2/2/2017 18:01,SUSPECTED_FRAUD,4249,Santo Domingo,República Dominicana,Santo Domingo,
58896,TRANSFER,5/9/2017 17:32,SUSPECTED_FRAUD,9697,Santo Domingo,República Dominicana,Santo Domingo,
5919,TRANSFER,3/28/2015 9:20,SUSPECTED_FRAUD,6306,Rio Branco,Brasil,Acre,
52772,TRANSFER,2/9/2017 8:01,SUSPECTED_FRAUD,27,Ayacucho,Perú,Ayacucho,
9063,TRANSFER,5/13/2015 6:49,SUSPECTED_FRAUD,5274,Mixco,Guatemala,Guatemala,
61419,TRANSFER,6/15/2017 13:27,SUSPECTED_FRAUD,11273,Vassouras,Brasil,Río de Janeiro,
5919,TRANSFER,3/28/2015 9:20,SUSPECTED_FRAUD,6306,Rio Branco,Brasil,Acre,
27742,TRANSFER,2/9/2016 22:54,CANCELED,9495,Hyderabad,India,Telangana,
24453,TRANSFER,12/23/2015 22:37,CANCELED,4841,Jiangyan,China,Jiangsu,
31145,TRANSFER,3/30/2016 15:07,CANCELED,9803,Christchurch,Nueva Zelanda,Canterbury,
30802,TRANSFER,3/25/2016 14:57,PENDING,8422,Masterton,Nueva Zelanda,Wellington,
25875,TRANSFER,1/13/2016 16:48,PENDING,7391,Daqing,China,Heilongjiang,
30589,TRANSFER,3/22/2016 12:20,PENDING,11426,Albury,Australia,Nueva Gales del Sur,
20931,TRANSFER,11/2/2015 12:42,PENDING,11664,Manila,Filipinas,Capital Nacional,
45646,TRANSFER,10/28/2016 7:28,PENDING,5339,Bagdad,Irak,Bagdad,
29731,TRANSFER,3/9/2016 23:44,PENDING,3204,Valenzuela,Filipinas,Capital Nacional,
42777,TRANSFER,9/16/2016 10:20,PENDING,4438,Mersin,Turquía,Mersin,
23886,TRANSFER,12/15/2015 15:58,PENDING,5243,Antipolo,Filipinas,Calabarzón,
43561,TRANSFER,9/27/2016 21:00,PENDING,5089,Borujerd,Irán,Lorestan,
47846,TRANSFER,11/29/2016 10:14,PENDING,6073,Izmir,Turquía,Izmir,
21192,TRANSFER,11/6/2015 8:09,PENDING,8992,Jaipur,India,Rajastán,
23156,TRANSFER,12/5/2015 0:13,PENDING,6466,Ho Chi Minh City,Vietnam,Ciudad Ho Chi Minh,
22811,TRANSFER,11/29/2015 23:21,PENDING,1962,Shulan,China,Jilin,
25418,TRANSFER,1/7/2016 0:42,PENDING,11438,Sydney,Australia,Nueva Gales del Sur,
47092,TRANSFER,11/18/2016 10:04,PENDING,9524,Antalya,Turquía,Antalya,
42658,TRANSFER,9/14/2016 16:38,PENDING,2078,Bagdad,Irak,Bagdad,
23494,TRANSFER,12/9/2015 22:38,PENDING,2464,Daca,Bangladés,Daca,
27316,TRANSFER,2/3/2016 17:39,PENDING,11426,Shantou,China,Guangdong,
20931,TRANSFER,11/2/2015 12:42,PENDING,11664,Manila,Filipinas,Capital Nacional,
27555,TRANSFER,2/7/2016 5:23,PENDING,3770,Semarang,Indonesia,Java Central,
28657,TRANSFER,2/23/2016 7:28,PENDING,1306,Newcastle,Australia,Nueva Gales del Sur,
47011,TRANSFER,11/17/2016 5:41,PENDING,10811,Bagdad,Irak,Bagdad,
47846,TRANSFER,11/29/2016 10:14,PENDING,6073,Izmir,Turquía,Izmir,
21973,TRANSFER,11/17/2015 17:46,PENDING,12033,Nantong,China,Jiangsu,
50226,TRANSFER,1/3/2017 4:03,PENDING,9248,Taizz,Yemen,Taiz,
44617,TRANSFER,10/13/2016 6:58,PENDING,2214,Bagdad,Irak,Bagdad,
21196,TRANSFER,11/6/2015 9:33,PENDING,6738,Yangzhou,China,Jiangsu,
21193,TRANSFER,11/6/2015 8:30,PENDING,5074,Asahikawa,Japón,Hokkaido,
26073,TRANSFER,1/16/2016 14:10,PENDING,9148,Valencia,Filipinas,Mindanao Septentrional,
44425,TRANSFER,10/10/2016 11:42,PROCESSING,3497,Khouribga,Marruecos,Chauía-Uardiga,
49570,TRANSFER,12/24/2016 14:13,PROCESSING,10066,Lagos,Nigeria,Lagos,
42099,TRANSFER,9/6/2016 12:48,PROCESSING,4248,Hurghada,Egipto,Al Bahr al Ahmar,
47731,TRANSFER,11/27/2016 17:56,PROCESSING,6473,Accra,Ghana,Gran Accra,
46062,TRANSFER,11/3/2016 9:13,PROCESSING,12288,Boghni,Argelia,Tizi Ouzou,
44938,TRANSFER,10/17/2016 23:25,PROCESSING,7764,Meknes,Marruecos,Mequinez-Tafilalet,
50688,TRANSFER,1/9/2017 21:54,PROCESSING,11720,Abidjan,Costa de Marfil,Lagunes,
49445,TRANSFER,12/22/2016 18:26,PROCESSING,3935,Thika,Kenia,Central,
47938,TRANSFER,11/30/2016 18:27,PROCESSING,8792,Cairo,Egipto,El Cairo,
45249,TRANSFER,10/22/2016 12:23,PROCESSING,10416,Ad Diwem,Sudán,Nilo Blanco,
41874,TRANSFER,9/3/2016 5:58,PROCESSING,424,Abu Kabir,Egipto,Ash Sharqiyah,
41572,TRANSFER,8/29/2016 20:10,PROCESSING,10031,Alexandria,Egipto,Alejandría,
46062,TRANSFER,11/3/2016 9:13,PROCESSING,12288,Boghni,Argelia,Tizi Ouzou,
41785,TRANSFER,9/1/2016 22:47,PROCESSING,10819,Casablanca,Marruecos,Gran Casablanca,
42971,TRANSFER,9/19/2016 6:18,PROCESSING,5418,Sale,Marruecos,Rabat-Salé-Zemur-Zaer,
44677,TRANSFER,10/14/2016 3:59,PROCESSING,7272,Kalemie,República Democrática del Congo,Katanga,
43266,TRANSFER,9/23/2016 13:39,PROCESSING,5329,Wad Madani,Sudán,Gezira,
50688,TRANSFER,1/9/2017 21:54,PROCESSING,11720,Abidjan,Costa de Marfil,Lagunes,
47917,TRANSFER,11/30/2016 11:06,PROCESSING,7810,Kinshasa,República Democrática del Congo,Kinshasa,
48901,TRANSFER,12/14/2016 19:50,PROCESSING,3624,Mogadishu,Somalia,Benadir,
44265,TRANSFER,10/8/2016 3:39,SUSPECTED_FRAUD,7331,Luanda,Angola,Luanda,
41590,TRANSFER,8/30/2016 2:28,SUSPECTED_FRAUD,125,Dar es Salaam,Tanzania,Dar es Salaam,
45987,TRANSFER,11/2/2016 6:56,SUSPECTED_FRAUD,9419,Cairo,Egipto,El Cairo,
44452,TRANSFER,10/10/2016 21:09,SUSPECTED_FRAUD,1250,Ad Diwem,Sudán,Nilo Blanco,
49218,TRANSFER,12/19/2016 10:54,SUSPECTED_FRAUD,7683,Kindia,Guinea,Kindia,
47840,TRANSFER,11/29/2016 8:07,SUSPECTED_FRAUD,2728,Taza,Marruecos,Taza-Alhucemas-Taunat,
47493,TRANSFER,11/24/2016 6:33,SUSPECTED_FRAUD,4612,Dire Dawa,Etiopía,Dire Dawa,
45987,TRANSFER,11/2/2016 6:56,SUSPECTED_FRAUD,9419,Cairo,Egipto,El Cairo,
41590,TRANSFER,8/30/2016 2:28,SUSPECTED_FRAUD,125,Dar es Salaam,Tanzania,Dar es Salaam,
64274,TRANSFER,7/27/2017 5:41,CANCELED,12019,Groningen,Países Bajos,Groningen,
13298,TRANSFER,7/14/2015 2:31,CANCELED,10549,Turin,Italia,Piamonte,
62786,TRANSFER,7/5/2017 12:22,CANCELED,4909,Cologne,Alemania,Renania del Norte-Westfalia,
13939,TRANSFER,7/23/2015 11:06,CANCELED,5854,Milan,Italia,Lombardía,
46864,TRANSFER,11/15/2016 2:11,CANCELED,3066,Uvarovo,Rusia,Tambov,
16590,TRANSFER,8/31/2015 3:51,CANCELED,11431,Southend-on-Sea,Reino Unido,Inglaterra,
62840,TRANSFER,7/6/2017 7:18,CANCELED,9906,Widnes,Reino Unido,Inglaterra,
66959,TRANSFER,9/4/2017 10:22,CANCELED,2048,Strasbourg,Francia,Alsacia-Champaña-Ardenas-Lorena,
63220,TRANSFER,7/11/2017 20:25,CANCELED,3071,Carpentras,Francia,Provenza-Alpes-Costa Azul,
19642,TRANSFER,10/14/2015 17:07,CANCELED,11065,Utrecht,Países Bajos,Utrecht,
65439,TRANSFER,8/13/2017 5:50,CANCELED,394,Genk,Bélgica,Limburgo,
62840,TRANSFER,7/6/2017 7:18,CANCELED,9906,Widnes,Reino Unido,Inglaterra,
17363,TRANSFER,9/11/2015 10:40,CANCELED,5707,Gloucester,Reino Unido,Inglaterra,
13298,TRANSFER,7/14/2015 2:31,CANCELED,10549,Turin,Italia,Piamonte,
18237,TRANSFER,9/24/2015 4:52,CANCELED,2682,Messina,Italia,Sicilia,
66958,TRANSFER,9/4/2017 10:01,CANCELED,467,Helsinki,Finlandia,Uusimaa,
66764,TRANSFER,9/1/2017 14:03,CANCELED,10577,Miramas,Francia,Provenza-Alpes-Costa Azul,
66764,TRANSFER,9/1/2017 14:03,CANCELED,10577,Miramas,Francia,Provenza-Alpes-Costa Azul,
48193,TRANSFER,12/4/2016 11:48,CANCELED,3471,Sofia,Bulgaria,Sofía-Ciudad,
15231,TRANSFER,8/11/2015 7:44,PENDING,3535,Granada,España,Andalucía,
10451,TRANSFER,6/2/2015 13:06,PENDING,11715,Mont-Saint-Aignan,Francia,Normandía,
10459,TRANSFER,6/2/2015 15:54,PENDING,9814,Berlín,Alemania,Berlín,
64222,TRANSFER,7/26/2017 11:28,PENDING,4848,Turin,Italia,Piamonte,
63907,TRANSFER,7/21/2017 21:07,PENDING,569,Cagliari,Italia,Cerdeña,
19178,TRANSFER,10/7/2015 22:33,PENDING,5749,Milan,Italia,Lombardía,
67046,TRANSFER,9/5/2017 16:50,PENDING,4460,Erftstadt,Alemania,Renania del Norte-Westfalia,
65312,TRANSFER,8/11/2017 9:21,PENDING,6506,Harrow,Reino Unido,Inglaterra,
16436,TRANSFER,8/28/2015 21:54,PENDING,6050,Pescara,Italia,Abruzos,
11822,TRANSFER,6/22/2015 13:25,PENDING,3246,Tourcoing,Francia,Norte-Paso de Calais-Picardía,
19528,TRANSFER,10/13/2015 1:10,PENDING,2364,Afragola,Italia,Campania,
49763,TRANSFER,12/27/2016 9:50,PENDING,12216,Lugansk,Ucrania,Lugansk,
16013,TRANSFER,8/22/2015 17:43,PENDING,4460,Doncaster,Reino Unido,Inglaterra,
17347,TRANSFER,9/11/2015 5:04,PENDING,11388,Bry-sur-Marne,Francia,Isla de Francia,
19496,TRANSFER,10/12/2015 13:58,PENDING,7521,Charleroi,Bélgica,Henao,
62789,TRANSFER,7/5/2017 13:25,PENDING,1628,Munich,Alemania,Bavaria,
11674,TRANSFER,6/20/2015 9:34,PENDING,7222,Niort,Francia,Aquitania-Lemosín-Poitou-Charentes,
67866,TRANSFER,9/17/2017 16:07,PENDING,5929,Venice,Italia,Véneto,
13599,TRANSFER,7/18/2015 11:59,PENDING,6123,Ulm,Alemania,Baden-Wurtemberg,
10384,TRANSFER,6/1/2015 13:37,PENDING,587,Cambridge,Reino Unido,Inglaterra,
63115,TRANSFER,7/10/2017 7:38,PENDING,1240,Siegen,Alemania,Renania del Norte-Westfalia,
63516,TRANSFER,7/16/2017 4:08,PENDING,8806,Nantes,Francia,Países del Loira,
62086,TRANSFER,6/25/2017 7:08,PENDING,341,London,Reino Unido,Inglaterra,
62817,TRANSFER,7/5/2017 23:14,PENDING,3064,Las Rozas de Madrid,España,Madrid,
10856,TRANSFER,6/8/2015 10:59,PENDING,10614,Luton,Reino Unido,Inglaterra,
14685,TRANSFER,8/3/2015 8:27,PENDING,10563,Verdun,Francia,Alsacia-Champaña-Ardenas-Lorena,
66229,TRANSFER,8/24/2017 18:37,PENDING,11002,Conflans-Sainte-Honorine,Francia,Isla de Francia,
14924,TRANSFER,8/6/2015 20:11,PENDING,11486,Munich,Alemania,Bavaria,
49839,TRANSFER,12/28/2016 12:28,PENDING,1759,Viena,Austria,Viena,
12393,TRANSFER,6/30/2015 21:28,PENDING,10659,Sesto San Giovanni,Italia,Lombardía,
65898,TRANSFER,8/19/2017 22:39,PENDING,8899,Bondy,Francia,Isla de Francia,
64599,TRANSFER,7/31/2017 23:33,PENDING,3315,Valencia,España,Valenciana,
65370,TRANSFER,8/12/2017 5:40,PENDING,10051,Noisy-le-Grand,Francia,Isla de Francia,
19732,TRANSFER,10/16/2015 0:38,PENDING,6402,Elx,España,Valenciana,
67549,TRANSFER,9/13/2017 1:04,PENDING,4021,Gronau,Alemania,Renania del Norte-Westfalia,
67549,TRANSFER,9/13/2017 1:04,PENDING,4021,Gronau,Alemania,Renania del Norte-Westfalia,
67866,TRANSFER,9/17/2017 16:07,PENDING,5929,Venice,Italia,Véneto,
67275,TRANSFER,9/9/2017 1:04,PENDING,4195,Frankfurt,Alemania,Hesse,
46863,TRANSFER,11/15/2016 1:50,PENDING,7464,Uvarovo,Rusia,Tambov,
62306,TRANSFER,6/28/2017 12:13,PENDING,11592,Rotherham,Reino Unido,Inglaterra,
10451,TRANSFER,6/2/2015 13:06,PENDING,11715,Mont-Saint-Aignan,Francia,Normandía,
